$1;1;18;24;0;0;0;0;859.0266;4838.3299;493;11:25.1;11:25.1;11:25.1;11:25.1;0;36.8;10;356;367;367;364;360;359;361;347;356;367;367;364;360;359;361;347;356;367;367;364;360;359;361;347;356;367;367;364;360;359;0
$1;1;19;24;0;0;0;0;859.0266;4838.3299;493;11:25.1;11:25.1;11:25.1;11:25.1;0;41.1;12;357;367;367;364;360;359;361;347;357;367;367;364;360;359;361;347;357;367;367;364;360;359;361;347;357;367;367;364;360;359;0
$1;1;22;24;0;0;0;0;859.0267;4838.3300;493;11:25.2;11:25.2;11:25.2;11:25.2;0;39.3;14;358;367;367;364;360;359;361;347;358;367;367;364;360;359;361;347;358;367;367;364;360;359;361;347;358;367;367;364;360;359;0
$1;1;23;24;0;0;0;0;859.0267;4838.3300;493;11:25.2;11:25.2;11:25.2;11:25.2;0;38.6;16;359;367;367;364;360;359;361;347;359;367;367;364;360;359;361;347;359;367;367;364;360;359;361;347;359;367;367;364;360;359;0
$1;1;24;24;0;0;0;0;859.0266;4838.3301;493;11:25.2;11:25.2;11:25.2;11:25.2;0;37.7;18;360;367;367;364;360;359;362;348;360;367;367;364;360;359;362;348;360;367;367;364;360;359;362;348;360;367;367;364;360;359;0
$1;1;25;24;0;0;0;0;859.0266;4838.3301;493;11:25.2;11:25.2;11:25.2;11:25.2;0;37;20;361;367;367;364;361;360;362;348;361;367;367;364;361;360;362;348;361;367;367;364;361;360;362;348;361;367;367;364;361;360;0
$1;1;26;24;0;0;0;0;859.0265;4838.3302;493;11:25.2;11:25.2;11:25.2;11:25.2;0;36.2;22;362;367;367;364;361;360;362;348;362;367;367;364;361;360;362;348;362;367;367;364;361;360;362;348;362;367;367;364;361;360;0
$1;1;27;24;0;0;0;0;859.0265;4838.3302;493;11:25.2;11:25.2;11:25.2;11:25.2;0;35.5;24;363;367;367;364;361;360;362;348;363;367;367;364;361;360;362;348;363;367;367;364;361;360;362;348;363;367;367;364;361;360;0
$1;1;28;24;0;0;0;0;859.0265;4838.3303;493;11:25.2;11:25.2;11:25.2;11:25.2;0;35;26;364;368;367;364;361;360;362;348;364;368;367;364;361;360;362;348;364;368;367;364;361;360;362;348;364;368;367;364;361;360;0
$1;1;29;24;0;0;0;0;859.0255;4838.3308;501;11:25.2;11:25.2;11:25.2;11:25.2;0;34.7;28;365;368;368;365;361;360;362;348;365;368;368;365;361;360;362;348;365;368;368;365;361;360;362;348;365;368;368;365;361;360;0
$1;1;33;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.6;30;366;368;368;365;361;360;362;348;366;368;368;365;361;360;362;348;366;368;368;365;361;360;362;348;366;368;368;365;361;360;0
$1;1;34;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.5;32;367;368;368;365;361;360;362;348;367;368;368;365;361;360;362;348;367;368;368;365;361;360;362;348;367;368;368;365;361;360;0
$1;1;35;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.3;34;368;368;368;365;361;360;362;348;368;368;368;365;361;360;362;348;368;368;368;365;361;360;362;348;368;368;368;365;361;360;0
$1;1;36;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.3;36;369;368;368;365;361;360;362;348;369;368;368;365;361;360;362;348;369;368;368;365;361;360;362;348;369;368;368;365;361;360;0
$1;1;37;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34;38;370;368;368;365;361;360;362;348;370;368;368;365;361;360;362;348;370;368;368;365;361;360;362;348;370;368;368;365;361;360;0
$1;1;38;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.1;40;371;368;368;365;362;360;362;348;371;368;368;365;362;360;362;348;371;368;368;365;362;360;362;348;371;368;368;365;362;360;0
$1;1;39;24;0;0;0;0;859.0255;4838.3308;501;11:25.3;11:25.3;11:25.3;11:25.3;0;34.1;42;372;368;368;365;362;360;362;349;372;368;368;365;362;360;362;349;372;368;368;365;362;360;362;349;372;368;368;365;362;360;0
$1;1;42;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.2;44;373;368;368;365;362;360;362;349;373;368;368;365;362;360;362;349;373;368;368;365;362;360;362;349;373;368;368;365;362;360;0
$1;1;43;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.3;45;374;368;368;365;362;361;362;349;374;368;368;365;362;361;362;349;374;368;368;365;362;361;362;349;374;368;368;365;362;361;0
$1;1;44;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.4;47;375;368;368;365;362;361;362;349;375;368;368;365;362;361;362;349;375;368;368;365;362;361;362;349;375;368;368;365;362;361;0
$1;1;45;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.4;49;376;368;368;365;362;361;362;349;376;368;368;365;362;361;362;349;376;368;368;365;362;361;362;349;376;368;368;365;362;361;0
$1;1;46;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.4;51;377;368;368;365;362;361;363;349;377;368;368;365;362;361;363;349;377;368;368;365;362;361;363;349;377;368;368;365;362;361;0
$1;1;47;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.3;53;366;368;368;365;362;361;363;349;366;368;368;365;362;361;363;349;366;368;368;365;362;361;363;349;366;368;368;365;362;361;0
$1;1;48;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.2;55;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;0
$1;1;49;24;0;0;0;0;859.0255;4838.3308;501;11:25.4;11:25.4;11:25.4;11:25.4;0;34.2;57;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;0
$1;1;54;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;34.2;59;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;0
$1;1;55;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;34.2;61;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;0
$1;1;56;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;34;62;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;363;349;367;368;368;366;362;361;0
$1;1;57;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;34;64;367;368;368;366;362;361;363;350;367;368;368;366;362;361;363;350;367;368;368;366;362;361;363;350;367;368;368;366;362;361;0
$1;1;58;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;33.7;66;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;59;24;0;0;0;0;859.0255;4838.3308;501;11:25.5;11:25.5;11:25.5;11:25.5;0;33.6;68;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;63;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;33.4;70;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;64;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;33.1;72;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;65;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;32.8;74;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;66;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;32.7;76;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;363;350;367;369;368;366;362;361;0
$1;1;67;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;32.7;77;367;369;368;366;363;362;363;350;367;369;368;366;363;362;363;350;367;369;368;366;363;362;363;350;367;369;368;366;363;362;0
$1;1;68;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;32.6;79;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;0
$1;1;69;24;0;0;0;0;859.0255;4838.3308;501;11:26.0;11:26.0;11:26.0;11:26.0;0;32.2;81;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;0
$1;1;72;24;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;32.1;83;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;0
$1;1;73;24;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;32.1;84;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;0
$1;1;74;24;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;32;86;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;364;350;367;369;368;366;363;362;0
$1;1;75;24;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;32;88;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;0
$1;1;76;24;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;31.8;90;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;0
$1;1;77;25;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;31.6;92;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;0
$1;1;78;25;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;31.5;93;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;0
$1;1;79;25;0;0;0;0;859.0255;4838.3308;501;11:26.1;11:26.1;11:26.1;11:26.1;0;31.5;95;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;364;350;367;369;369;366;363;362;0
$1;1;83;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;31.3;97;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;84;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;31;99;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;85;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;31.1;100;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;86;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;30.9;102;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;87;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;30.9;104;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;88;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;31;106;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;89;25;0;0;0;0;859.0255;4838.3308;501;11:26.2;11:26.2;11:26.2;11:26.2;0;31.2;107;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;364;351;367;369;369;366;363;362;0
$1;1;92;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.2;109;367;369;369;367;363;362;364;351;367;369;369;367;363;362;364;351;367;369;369;367;363;362;364;351;367;369;369;367;363;362;0
$1;1;93;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;30.9;111;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;0
$1;1;94;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.3;112;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;0
$1;1;95;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.1;114;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;0
$1;1;96;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.5;116;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;364;351;367;369;369;367;364;362;0
$1;1;97;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.5;118;367;369;369;367;364;363;364;351;367;369;369;367;364;363;364;351;367;369;369;367;364;363;364;351;367;369;369;367;364;363;0
$1;1;98;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.8;119;367;369;369;367;364;363;364;351;367;369;369;367;364;363;364;351;367;369;369;367;364;363;364;351;367;369;369;367;364;363;0
$1;1;99;25;0;0;0;0;859.0255;4838.3308;501;11:26.3;11:26.3;11:26.3;11:26.3;0;31.8;121;368;369;369;367;364;363;364;351;368;369;369;367;364;363;364;351;368;369;369;367;364;363;364;351;368;369;369;367;364;363;0
$1;1;104;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31.7;123;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;0
$1;1;105;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31.5;125;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;0
$1;1;106;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31.5;126;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;0
$1;1;107;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31.4;128;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;0
$1;1;108;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31.2;130;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;364;352;368;369;369;367;364;363;0
$1;1;109;25;0;0;0;0;859.0255;4838.3308;501;11:26.4;11:26.4;11:26.4;11:26.4;0;31;132;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;112;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;30.8;133;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;113;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;30.3;135;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;114;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;30;137;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;115;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;29.8;138;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;116;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;29.8;140;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;117;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;29.9;142;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;118;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;29.6;143;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;119;25;0;0;0;0;859.0255;4838.3308;501;11:26.5;11:26.5;11:26.5;11:26.5;0;29.4;145;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;122;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;29.4;147;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;123;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;29.6;148;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;124;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;29.6;150;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;125;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;29.2;152;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;126;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;28.9;153;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;365;352;368;369;369;367;364;363;0
$1;1;129;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;28.8;155;368;369;369;367;364;364;365;352;368;369;369;367;364;364;365;352;368;369;369;367;364;364;365;352;368;369;369;367;364;364;0
$1;1;130;25;0;0;0;0;859.0255;4838.3308;501;11:27.0;11:27.0;11:27.0;11:27.0;0;28.8;156;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;131;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;28.9;158;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;132;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;29;160;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;133;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;29.2;161;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;138;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;29.2;163;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;139;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;29.2;164;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;140;25;0;0;0;0;859.0255;4838.3308;501;11:27.1;11:27.1;11:27.1;11:27.1;0;29;166;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;365;353;368;369;369;367;364;364;0
$1;1;141;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;29;168;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;142;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;28.6;169;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;143;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;28.4;171;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;144;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;28.3;172;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;145;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;28.3;174;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;146;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;17.7;175;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;147;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;0.7;175;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;365;353;368;369;369;367;365;364;0
$1;1;148;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;-0.1;175;368;369;369;368;365;364;365;353;368;369;369;368;365;364;365;353;368;369;369;368;365;364;365;353;368;369;369;368;365;364;0
$1;1;149;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;-5.2;175;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;0
$1;1;150;25;0;0;0;0;859.0255;4838.3308;501;11:27.2;11:27.2;11:27.2;11:27.2;0;0.2;175;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;0
$1;1;151;25;0;0;0;0;859.0255;4838.3308;501;11:27.3;11:27.3;11:27.3;11:27.3;0;0.2;175;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;0
$1;1;152;25;0;0;0;0;859.0255;4838.3308;501;11:27.3;11:27.3;11:27.3;11:27.3;0;0.2;175;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;0
$1;1;153;25;0;0;0;0;859.0255;4838.3308;501;11:27.3;11:27.3;11:27.3;11:27.3;0;0.2;175;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;366;353;368;369;369;368;365;364;0
$1;1;154;25;0;0;0;12;859.0267;4838.3279;495;11:27.3;11:27.3;11:27.3;11:27.3;0;0.2;175;368;369;369;368;365;364;366;354;368;369;369;368;365;364;366;354;368;369;369;368;365;364;366;354;368;369;369;368;365;364;0
$1;1;155;25;0;0;0;31;859.0228;4838.3258;494;11:27.3;11:27.3;11:27.3;11:27.3;0;0.2;175;368;370;369;368;365;364;366;354;368;370;369;368;365;364;366;354;368;370;369;368;365;364;366;354;368;370;369;368;365;364;0
