$1;1;34000;3;0;300;15605;6941;19;280;208;3424;3423;0;0;0;0;0;0;42
$1;1;35000;3;0;299;15605;6943;20;280;208;3425;3425;0;0;0;0;0;0;37
$1;1;36000;3;0;300;15605;6946;21;280;209;3426;3426;0;0;0;0;0;0;34
$1;1;37000;3;0;300;15606;6947;22;280;209;3427;3427;0;0;0;0;0;0;34
$1;1;38000;3;0;300;15605;6949;23;280;209;3428;3428;0;0;0;0;0;0;33
$1;1;39000;3;0;299;15605;6951;23;280;208;3429;3429;0;0;0;0;0;0;41
$1;1;40000;3;0;300;15606;6953;24;280;209;3430;3430;0;0;0;0;0;0;33
$1;1;41000;3;0;300;15605;6954;25;280;208;3431;3431;0;0;0;0;0;0;36
$1;1;42000;3;0;300;15605;6955;25;280;208;3431;3431;0;0;0;0;0;0;38
$1;1;43000;3;0;300;15605;6956;27;280;209;3432;3431;0;0;0;0;0;0;36
$1;1;44000;3;0;300;15606;6958;28;280;209;3433;3432;0;0;0;0;0;0;35
$1;1;45000;3;0;300;15606;6959;28;280;208;3434;3433;0;0;0;0;0;0;36
$1;1;46000;3;0;299;15606;6960;29;280;209;3434;3434;0;0;0;0;0;0;43
$1;1;47000;3;0;299;15606;6962;30;280;209;3435;3434;0;0;0;0;0;0;33
$1;1;48000;3;0;299;15607;6964;31;280;209;3436;3435;0;0;0;0;0;0;42
$1;1;49000;3;0;300;15606;6966;32;280;208;3436;3436;0;0;0;0;0;0;40
$1;1;50000;3;0;300;15606;6966;33;280;209;3437;3436;0;0;0;0;0;0;33
$1;1;51000;3;0;300;15606;6967;33;280;209;3437;3437;0;0;0;0;0;0;32
$1;1;52000;3;0;299;15606;6967;34;280;209;3438;3437;0;0;0;0;0;0;42
$1;1;53000;3;0;299;15605;6969;35;280;208;3438;3438;0;0;0;0;0;0;41
$1;1;54000;3;0;299;15606;6970;36;280;208;3439;3438;0;0;0;0;0;0;39
$1;1;55000;3;0;300;15606;6972;37;280;209;3440;3439;0;0;0;0;0;0;42
$1;1;56000;3;0;300;15605;6973;38;280;208;3440;3440;0;0;0;0;0;0;43
$1;1;57000;3;0;300;15605;6974;38;280;209;3441;3440;0;0;0;0;0;0;45
$1;1;58000;3;0;299;15605;6974;39;280;209;3441;3440;0;0;0;0;0;0;34
$1;1;59000;3;0;300;15605;6977;40;280;209;3442;3441;0;0;0;0;0;0;45
$1;1;60000;3;0;300;15607;6978;41;280;209;3442;3442;0;0;0;0;0;0;40
$1;1;61000;3;0;299;15606;6978;42;280;209;3442;3441;0;0;0;0;0;0;41
$1;1;62000;3;0;299;15606;6982;43;280;209;3443;3442;0;0;0;0;0;0;44
$1;1;63000;3;0;299;15606;6984;43;280;209;3443;3443;0;0;0;0;0;0;42
$1;1;64000;3;0;300;15605;6987;44;280;210;3444;3443;0;0;0;0;0;0;36
$1;1;65000;3;0;301;15604;6988;45;280;210;3444;3444;0;0;0;0;0;0;44
$1;1;66000;3;0;301;15605;6988;46;280;211;3445;3444;0;0;0;0;0;0;45
$1;1;67000;3;0;300;15605;6989;47;280;211;3445;3444;0;0;0;0;0;0;45
$1;1;68000;3;0;300;15605;6990;48;282;212;3446;3445;0;0;0;0;0;0;38
$1;1;69000;3;0;300;15606;6990;48;282;212;3446;3445;0;0;0;0;0;0;36
$1;1;70000;3;0;300;15605;6990;49;282;213;3446;3446;0;0;0;0;0;0;44
$1;1;71000;3;0;299;15605;6990;50;282;213;3446;3446;0;0;0;0;0;0;36
$1;1;72000;3;0;298;15605;6991;51;282;214;3446;3446;0;0;0;0;0;0;33
$1;1;73000;3;0;299;15605;6993;52;282;215;3447;3447;0;0;0;0;0;0;33
$1;1;74000;3;0;300;15605;6995;53;282;215;3448;3447;0;0;0;0;0;0;47
$1;1;75000;3;0;301;15605;6996;53;282;216;3448;3448;0;0;0;0;0;0;32
$1;1;76000;3;0;301;15604;6996;54;282;216;3448;3448;0;0;0;0;0;0;37
$1;1;77000;3;0;301;15605;6996;55;282;216;3449;3448;0;0;0;0;0;0;37
$1;1;78000;3;0;300;15605;6997;56;282;217;3449;3449;0;0;0;0;0;0;41
$1;1;79000;3;0;301;15605;6996;57;282;217;3449;3449;0;0;0;0;0;0;41
$1;1;80000;3;0;301;15605;6996;58;282;217;3449;3449;0;0;0;0;0;0;32
$1;1;81000;3;0;299;15605;6995;58;282;217;3449;3449;0;0;0;0;0;0;34
$1;1;82000;3;0;298;15606;6994;59;282;218;3449;3449;0;0;0;0;0;0;44
$1;1;83000;3;0;298;15605;6994;60;282;218;3449;3449;0;0;0;0;0;0;36
$1;1;84000;3;0;297;15605;6995;61;282;218;3450;3450;0;0;0;0;0;0;44
$1;1;85000;3;0;298;15605;6996;62;282;218;3450;3450;0;0;0;0;0;0;34
$1;1;86000;3;0;299;15605;6996;63;282;218;3451;3450;0;0;0;0;0;0;32
$1;1;87000;3;0;299;15605;6997;63;282;218;3451;3451;0;0;0;0;0;0;33
$1;1;88000;3;0;299;15605;6998;64;282;218;3451;3451;0;0;0;0;0;0;38
$1;1;89000;3;0;301;15605;6999;65;282;218;3452;3452;0;0;0;0;0;0;39
$1;1;90000;3;0;300;15605;7000;66;282;218;3452;3452;0;0;0;0;0;0;37
$1;1;91000;3;0;299;15606;7001;67;282;218;3452;3452;0;0;0;0;0;0;38
$1;1;92000;3;0;299;15605;7001;68;282;219;3452;3452;0;0;0;0;0;0;40
$1;1;93000;3;0;300;15605;7003;68;282;219;3453;3453;0;0;0;0;0;0;42
$1;1;94000;3;0;301;15605;7003;69;282;219;3453;3453;0;0;0;0;0;0;45
$1;1;95000;3;0;301;15605;7004;70;282;219;3454;3453;0;0;0;0;0;0;36
$1;1;96000;3;0;302;15605;7004;71;282;219;3454;3454;0;0;0;0;0;0;34
$1;1;97000;3;0;301;15605;7002;72;282;219;3454;3454;0;0;0;0;0;0;37
$1;1;98000;3;0;299;15606;7002;73;282;219;3454;3453;0;0;0;0;0;0;47
$1;1;99000;3;0;298;15606;7002;73;282;219;3454;3453;0;0;0;0;0;0;47
$1;1;100000;3;0;297;15605;7002;74;282;220;3454;3454;0;0;0;0;0;0;24
$1;1;101000;3;0;299;15605;7003;75;282;220;3455;3454;0;0;0;0;0;0;22
$1;1;102000;3;0;299;15605;7004;76;282;220;3455;3454;0;0;0;0;0;0;17
$1;1;103000;3;0;300;15605;7004;77;282;220;3455;3455;0;0;0;0;0;0;17
$1;1;104000;3;0;300;15605;7004;78;282;220;3456;3455;0;0;0;0;0;0;26
$1;1;105000;3;0;300;15605;7005;78;282;220;3456;3455;0;0;0;0;0;0;26
$1;1;106000;3;0;300;15605;7005;79;282;221;3456;3455;0;0;0;0;0;0;25
$1;1;107000;3;0;299;15606;7005;80;282;221;3456;3456;0;0;0;0;0;0;31
$1;1;108000;3;0;298;15606;7004;81;282;221;3456;3456;0;0;0;0;0;0;17
$1;1;109000;3;0;299;15606;7006;82;282;221;3456;3457;0;0;0;0;0;0;17
$1;1;110000;3;0;299;15606;7007;82;282;221;3457;3457;0;0;0;0;0;0;25
$1;1;111000;3;0;300;15606;7007;83;282;221;3457;3457;0;0;0;0;0;0;24
$1;1;112000;3;0;301;15606;7009;84;282;221;3457;3457;0;0;0;0;0;0;19
$1;1;113000;3;0;301;15606;7008;85;282;221;3458;3457;0;0;0;0;0;0;29
$1;1;114000;3;0;301;15606;7008;86;282;221;3458;3457;0;0;0;0;0;0;25
$1;1;115000;3;0;301;15606;7009;87;282;221;3458;3457;0;0;0;0;0;0;24
$1;1;116000;3;0;301;15605;7008;88;282;221;3458;3457;0;0;0;0;0;0;22
$1;1;117000;3;0;300;15605;7008;88;282;221;3458;3457;0;0;0;0;0;0;22
$1;1;118000;3;0;300;15605;7009;89;282;221;3459;3458;0;0;0;0;0;0;23
$1;1;119000;3;0;299;15605;7009;90;284;221;3459;3458;0;0;0;0;0;0;25
$1;1;120000;3;0;299;15606;7009;91;282;221;3459;3459;0;0;0;0;0;0;22
$1;1;121000;3;0;298;15606;7009;92;284;221;3459;3459;0;0;0;0;0;0;19
$1;1;122000;3;0;298;15606;7009;93;284;221;3459;3459;0;0;0;0;0;0;17
$1;1;123000;3;0;297;15606;7009;93;284;221;3459;3459;0;0;0;0;0;0;31
$1;1;124000;3;0;298;15606;7011;94;284;221;3460;3460;0;0;0;0;0;0;25
$1;1;125000;3;0;299;15606;7012;95;284;221;3460;3460;0;0;0;0;0;0;27
$1;1;126000;3;0;300;15606;7012;96;284;221;3460;3460;0;0;0;0;0;0;26
$1;1;127000;3;0;300;15606;7012;97;284;221;3461;3460;0;0;0;0;0;0;27
$1;1;128000;3;0;300;15607;7013;98;284;221;3461;3460;0;0;0;0;0;0;27
$1;1;129000;3;0;300;15607;7012;98;284;221;3461;3460;0;0;0;0;0;0;27
$1;1;130000;3;0;299;15606;7013;99;284;221;3461;3461;0;0;0;0;0;0;18
$1;1;131000;3;0;298;15606;7013;100;284;221;3461;3461;0;0;0;0;0;0;35
$1;1;132000;3;0;299;15605;7014;101;284;221;3461;3462;0;0;0;0;0;0;39
$1;1;133000;3;0;300;15606;7015;102;284;221;3462;3462;0;0;0;0;0;0;37
$1;1;134000;3;0;300;15604;7015;103;284;221;3462;3461;0;0;0;0;0;0;34
$1;1;135000;3;0;302;15605;7017;103;284;221;3463;3462;0;0;0;0;0;0;32
$1;1;136000;3;0;301;15605;7018;104;284;221;3462;3461;0;0;0;0;0;0;42
$1;1;137000;3;0;297;15606;7021;105;284;221;3462;3461;0;0;0;0;0;0;45
$1;1;138000;3;0;298;15606;7023;106;284;221;3462;3461;0;0;0;0;0;0;44
$1;1;139000;3;0;300;15606;7026;107;284;221;3463;3462;0;0;0;0;0;0;43
$1;1;140000;3;0;300;15606;7027;108;284;221;3463;3461;0;0;0;0;0;0;40
$1;1;141000;3;0;298;15607;7028;108;284;221;3463;3462;0;0;0;0;0;0;36
$1;1;142000;3;0;299;15606;7032;109;284;221;3464;3462;0;0;0;0;0;0;42
$1;1;143000;3;0;301;15606;7034;110;284;221;3464;3463;0;0;0;0;0;0;36
$1;1;144000;3;0;302;15606;7034;111;284;221;3465;3464;0;0;0;0;0;0;39
$1;1;145000;3;0;302;15606;7033;112;284;221;3465;3464;0;0;0;0;0;0;34
$1;1;146000;3;0;300;15605;7030;113;284;221;3464;3464;0;0;0;0;0;0;35
$1;1;147000;3;0;299;15606;7030;113;284;221;3464;3463;0;0;0;0;0;0;39
$1;1;148000;3;0;298;15607;7030;114;284;220;3465;3464;0;0;0;0;0;0;40
$1;1;149000;3;0;297;15607;7029;115;284;221;3465;3464;0;0;0;0;0;0;46
$1;1;150000;3;0;297;15607;7029;115;284;220;3465;3464;0;0;0;0;0;0;39
$1;1;151000;3;0;298;15607;7031;117;284;220;3465;3464;0;0;0;0;0;0;34
$1;1;152000;3;0;299;15607;7031;118;284;220;3466;3465;0;0;0;0;0;0;45
$1;1;153000;3;0;299;15607;7032;118;284;220;3466;3465;0;0;0;0;0;0;47
$1;1;154000;3;0;299;15607;7033;119;284;220;3466;3465;0;0;0;0;0;0;40
$1;1;155000;3;0;301;15607;7034;120;284;220;3467;3465;0;0;0;0;0;0;37
$1;1;156000;3;0;302;15607;7035;121;284;220;3467;3465;0;0;0;0;0;0;37
$1;1;157000;3;0;302;15607;7036;122;284;220;3467;3465;0;0;0;0;0;0;36
$1;1;158000;3;0;301;15606;7035;123;284;220;3467;3466;0;0;0;0;0;0;40
$1;1;159000;3;0;300;15606;7034;123;284;220;3467;3466;0;0;0;0;0;0;41
$1;1;160000;3;0;298;15606;7034;124;284;220;3467;3466;0;0;0;0;0;0;36
$1;1;161000;3;0;297;15607;7034;125;284;220;3467;3466;0;0;0;0;0;0;42
$1;1;162000;3;0;298;15606;7035;126;284;220;3468;3467;0;0;0;0;0;0;43
$1;1;163000;3;0;298;15606;7036;127;284;220;3468;3467;0;0;0;0;0;0;40
$1;1;164000;3;0;300;15606;7038;128;284;220;3469;3467;0;0;0;0;0;0;47
$1;1;165000;3;0;301;15607;7039;128;284;220;3469;3467;0;0;0;0;0;0;47
$1;1;166000;3;0;302;15606;7039;129;284;220;3469;3467;0;0;0;0;0;0;47
$1;1;167000;3;0;302;15608;7039;130;284;220;3470;3468;0;0;0;0;0;0;47
$1;1;168000;3;0;300;15607;7038;131;284;220;3469;3468;0;0;0;0;0;0;37
$1;1;169000;3;0;299;15607;7038;132;284;220;3469;3468;0;0;0;0;0;0;38
$1;1;170000;3;0;298;15606;7038;133;284;220;3469;3468;0;0;0;0;0;0;47
$1;1;171000;3;0;297;15607;7038;133;284;220;3469;3468;0;0;0;0;0;0;32
$1;1;172000;3;0;298;15606;7039;134;284;220;3470;3469;0;0;0;0;0;0;34
$1;1;173000;3;0;299;15606;7041;135;284;219;3470;3469;0;0;0;0;0;0;38
$1;1;174000;3;0;301;15607;7042;136;284;219;3471;3469;0;0;0;0;0;0;33
$1;1;175000;3;0;302;15606;7042;137;287;219;3471;3469;0;0;0;0;0;0;32
$1;1;176000;3;0;302;15606;7043;138;287;219;3472;3470;0;0;0;0;0;0;38
$1;1;177000;3;0;301;15606;7042;138;287;219;3472;3470;0;0;0;0;0;0;37
$1;1;178000;3;0;299;15606;7041;139;287;219;3471;3470;0;0;0;0;0;0;43
$1;1;179000;3;0;298;15606;7041;140;287;219;3471;3470;0;0;0;0;0;0;37
$1;1;180000;3;0;297;15606;7041;141;287;219;3471;3470;0;0;0;0;0;0;45
$1;1;181000;3;0;298;15606;7043;142;287;219;3472;3471;0;0;0;0;0;0;32
$1;1;182000;3;0;299;15607;7044;143;287;219;3473;3471;0;0;0;0;0;0;36
$1;1;183000;3;0;301;15607;7046;143;287;219;3473;3471;0;0;0;0;0;0;39
$1;1;184000;3;0;301;15606;7047;144;287;219;3473;3472;0;0;0;0;0;0;36
$1;1;185000;3;0;301;15606;7047;145;287;219;3474;3472;0;0;0;0;0;0;35
$1;1;186000;3;0;301;15605;7047;146;287;219;3474;3472;0;0;0;0;0;0;32
$1;1;187000;3;0;300;15606;7047;147;287;218;3474;3473;0;0;0;0;0;0;34
$1;1;188000;3;0;300;15606;7047;148;287;218;3474;3473;0;0;0;0;0;0;34
$1;1;189000;3;0;299;15606;7047;148;287;218;3474;3473;0;0;0;0;0;0;34
$1;1;190000;3;0;299;15606;7047;149;287;218;3474;3473;0;0;0;0;0;0;43
$1;1;191000;3;0;299;15606;7047;150;287;218;3474;3473;0;0;0;0;0;0;34
$1;1;192000;3;0;298;15607;7048;151;287;218;3475;3474;0;0;0;0;0;0;41
$1;1;193000;3;0;298;15607;7049;152;287;218;3475;3474;0;0;0;0;0;0;42
$1;1;194000;3;0;298;15607;7049;153;287;218;3475;3474;0;0;0;0;0;0;44
$1;1;195000;3;0;299;15607;7050;153;287;218;3476;3474;0;0;0;0;0;0;39
$1;1;196000;3;0;299;15606;7051;154;287;218;3476;3475;0;0;0;0;0;0;34
$1;1;197000;3;0;299;15606;7052;155;287;218;3476;3475;0;0;0;0;0;0;33
$1;1;198000;3;0;301;15606;7053;156;287;218;3477;3475;0;0;0;0;0;0;45
$1;1;199000;3;0;302;15607;7054;157;287;218;3477;3475;0;0;0;0;0;0;40
$1;1;200000;3;0;302;15607;7054;158;287;218;3477;3475;0;0;0;0;0;0;36
$1;1;201000;3;0;302;15607;7055;158;287;218;3478;3476;0;0;0;0;0;0;40
$1;1;202000;3;0;301;15606;7055;159;287;218;3478;3476;0;0;0;0;0;0;40
$1;1;203000;3;0;300;15606;7055;160;287;218;3478;3477;0;0;0;0;0;0;35
$1;1;204000;3;0;300;15606;7055;161;287;218;3478;3477;0;0;0;0;0;0;37
$1;1;205000;3;0;299;15607;7056;162;287;217;3478;3477;0;0;0;0;0;0;43
$1;1;206000;3;0;299;15607;7056;163;287;217;3478;3477;0;0;0;0;0;0;41
$1;1;207000;3;0;298;15606;7055;163;287;217;3478;3477;0;0;0;0;0;0;43
$1;1;208000;3;0;298;15606;7056;164;287;217;3479;3478;0;0;0;0;0;0;46
$1;1;209000;3;0;298;15606;7057;165;287;217;3479;3478;0;0;0;0;0;0;47
$1;1;210000;3;0;299;15606;7058;166;287;217;3479;3478;0;0;0;0;0;0;42
$1;1;211000;3;0;299;15606;7058;167;287;217;3480;3479;0;0;0;0;0;0;45
$1;1;212000;3;0;300;15607;7060;168;287;217;3480;3479;0;0;0;0;0;0;42
$1;1;213000;3;0;301;15607;7061;168;287;217;3481;3479;0;0;0;0;0;0;42
$1;1;214000;3;0;301;15606;7062;169;287;217;3481;3479;0;0;0;0;0;0;46
$1;1;215000;3;0;301;15606;7062;170;287;217;3481;3480;0;0;0;0;0;0;33
$1;1;216000;3;0;301;15606;7062;171;287;217;3481;3480;0;0;0;0;0;0;35
$1;1;217000;3;0;300;15606;7063;172;287;217;3482;3481;0;0;0;0;0;0;35
$1;1;218000;3;0;299;15606;7063;173;287;217;3482;3481;0;0;0;0;0;0;44
$1;1;219000;3;0;298;15607;7063;173;287;217;3482;3481;0;0;0;0;0;0;45
$1;1;220000;3;0;298;15607;7063;174;287;217;3482;3481;0;0;0;0;0;0;32
$1;1;221000;3;0;298;15607;7064;175;287;217;3483;3482;0;0;0;0;0;0;37
$1;1;222000;3;0;299;15606;7065;176;287;217;3483;3482;0;0;0;0;0;0;36
$1;1;223000;3;0;299;15606;7066;177;287;217;3483;3482;0;0;0;0;0;0;39
$1;1;224000;3;0;299;15608;7066;178;287;217;3484;3483;0;0;0;0;0;0;39
$1;1;225000;3;0;300;15607;7068;178;287;217;3484;3483;0;0;0;0;0;0;38
$1;1;226000;3;0;301;15606;7069;179;287;217;3485;3483;0;0;0;0;0;0;36
$1;1;227000;3;0;301;15606;7069;180;287;217;3485;3484;0;0;0;0;0;0;36
$1;1;228000;3;0;300;15606;7070;181;287;217;3485;3484;0;0;0;0;0;0;35
$1;1;229000;3;0;300;15606;7070;182;287;217;3485;3484;0;0;0;0;0;0;33
$1;1;230000;3;0;299;15606;7070;183;289;217;3485;3484;0;0;0;0;0;0;39
$1;1;231000;3;0;299;15606;7071;183;289;217;3486;3485;0;0;0;0;0;0;37
$1;1;232000;3;0;298;15606;7071;184;289;217;3486;3485;0;0;0;0;0;0;32
$1;1;233000;3;0;299;15607;7073;185;289;217;3486;3486;0;0;0;0;0;0;33
$1;1;234000;3;0;299;15606;7074;186;289;217;3487;3486;0;0;0;0;0;0;34
$1;1;235000;3;0;299;15606;7074;187;289;217;3487;3486;0;0;0;0;0;0;34
$1;1;236000;3;0;299;15607;7074;187;289;217;3487;3486;0;0;0;0;0;0;32
$1;1;237000;3;0;300;15606;7075;188;289;216;3488;3487;0;0;0;0;0;0;32
$1;1;238000;3;0;301;15607;7077;189;289;216;3489;3487;0;0;0;0;0;0;45
$1;1;239000;3;0;301;15607;7077;190;289;216;3489;3487;0;0;0;0;0;0;36
$1;1;240000;3;0;301;15606;7077;191;289;216;3489;3487;0;0;0;0;0;0;42
$1;1;241000;3;0;300;15606;7077;192;289;216;3489;3488;0;0;0;0;0;0;38
$1;1;242000;3;0;299;15606;7077;193;289;216;3489;3488;0;0;0;0;0;0;37
$1;1;243000;3;0;299;15607;7078;193;289;216;3490;3489;0;0;0;0;0;0;35
$1;1;244000;3;0;298;15606;7078;194;289;216;3490;3489;0;0;0;0;0;0;35
$1;1;245000;3;0;298;15606;7079;195;289;216;3490;3489;0;0;0;0;0;0;34
$1;1;246000;3;0;299;15606;7081;196;289;216;3491;3490;0;0;0;0;0;0;45
$1;1;247000;3;0;300;15606;7082;197;289;216;3491;3491;0;0;0;0;0;0;46
$1;1;248000;3;0;301;15607;7084;198;289;216;3492;3491;0;0;0;0;0;0;43
$1;1;249000;3;0;302;15606;7084;198;289;216;3493;3491;0;0;0;0;0;0;41
$1;1;250000;3;0;301;15606;7085;199;289;216;3493;3491;0;0;0;0;0;0;34
$1;1;251000;3;0;301;15606;7085;200;287;216;3493;3491;0;0;0;0;0;0;46
$1;1;252000;3;0;300;15606;7085;201;287;216;3493;3492;0;0;0;0;0;0;46
$1;1;253000;3;0;299;15607;7086;202;287;216;3493;3492;0;0;0;0;0;0;47
$1;1;254000;3;0;298;15605;7086;203;289;216;3493;3492;0;0;0;0;0;0;36
$1;1;255000;3;0;299;15606;7088;203;289;216;3494;3493;0;0;0;0;0;0;47
$1;1;256000;3;0;299;15607;7089;204;289;216;3494;3494;0;0;0;0;0;0;44
$1;1;257000;3;0;299;15606;7090;205;289;216;3495;3495;0;0;0;0;0;0;37
$1;1;258000;3;0;298;15607;7090;206;289;216;3495;3495;0;0;0;0;0;0;41
$1;1;259000;3;0;298;15607;7090;207;289;216;3495;3495;0;0;0;0;0;0;41
$1;1;260000;3;0;299;15606;7092;208;289;216;3496;3496;0;0;0;0;0;0;46
$1;1;261000;3;0;299;15606;7093;208;289;216;3496;3496;0;0;0;0;0;0;46
$1;1;262000;3;0;299;15607;7093;209;289;216;3497;3496;0;0;0;0;0;0;44
$1;1;263000;3;0;300;15607;7095;210;289;216;3497;3497;0;0;0;0;0;0;35
$1;1;264000;3;0;300;15607;7096;211;289;216;3498;3497;0;0;0;0;0;0;41
$1;1;265000;3;0;300;15607;7097;212;289;216;3499;3498;0;0;0;0;0;0;36
$1;1;266000;3;0;300;15607;7097;213;289;215;3499;3498;0;0;0;0;0;0;37
$1;1;267000;3;0;299;15606;7097;213;289;216;3499;3499;0;0;0;0;0;0;38
$1;1;268000;3;0;299;15607;7097;214;289;215;3499;3499;0;0;0;0;0;0;44
$1;1;269000;3;0;299;15606;7098;215;289;215;3499;3500;0;0;0;0;0;0;35
$1;1;270000;3;0;299;15607;7100;216;289;215;3500;3500;0;0;0;0;0;0;40
$1;1;271000;3;0;299;15607;7101;217;289;215;3500;3500;0;0;0;0;0;0;41
$1;1;272000;3;0;300;15606;7102;218;289;215;3501;3501;0;0;0;0;0;0;38
$1;1;273000;3;0;300;15606;7103;218;289;215;3502;3501;0;0;0;0;0;0;37
$1;1;274000;3;0;300;15607;7105;219;289;215;3502;3501;0;0;0;0;0;0;36
$1;1;275000;3;0;300;15607;7105;220;289;215;3503;3502;0;0;0;0;0;0;45
$1;1;276000;3;0;299;15606;7105;221;289;215;3503;3503;0;0;0;0;0;0;46
$1;1;277000;3;0;299;15606;7106;222;289;215;3503;3503;0;0;0;0;0;0;47
$1;1;278000;3;0;299;15607;7108;223;289;215;3504;3504;0;0;0;0;0;0;46
$1;1;279000;3;0;299;15607;7109;223;289;215;3504;3504;0;0;0;0;0;0;46
$1;1;280000;3;0;300;15607;7111;224;289;215;3505;3505;0;0;0;0;0;0;39
$1;1;281000;3;0;300;15607;7112;225;289;215;3506;3505;0;0;0;0;0;0;39
$1;1;282000;3;0;300;15607;7113;226;289;215;3506;3506;0;0;0;0;0;0;37
$1;1;283000;3;0;300;15607;7113;227;289;215;3507;3506;0;0;0;0;0;0;36
$1;1;284000;3;0;299;15606;7113;228;289;215;3507;3507;0;0;0;0;0;0;45
$1;1;285000;3;0;299;15606;7114;228;289;215;3507;3508;0;0;0;0;0;0;36
$1;1;286000;3;0;299;15606;7116;229;289;215;3508;3508;0;0;0;0;0;0;43
$1;1;287000;3;0;300;15606;7117;230;289;215;3509;3509;0;0;0;0;0;0;34
$1;1;288000;3;0;301;15607;7119;231;289;215;3510;3509;0;0;0;0;0;0;42
$1;1;289000;3;0;300;15607;7119;232;289;215;3510;3510;0;0;0;0;0;0;33
$1;1;290000;3;0;300;15606;7120;233;289;215;3511;3510;0;0;0;0;0;0;34
$1;1;291000;3;0;299;15606;7121;233;289;215;3511;3511;0;0;0;0;0;0;34
$1;1;292000;3;0;299;15606;7122;234;289;215;3511;3512;0;0;0;0;0;0;38
$1;1;293000;3;0;299;15607;7124;235;289;215;3512;3512;0;0;0;0;0;0;34
$1;1;294000;3;0;300;15607;7125;236;289;215;3513;3513;0;0;0;0;0;0;38
$1;1;295000;3;0;301;15607;7127;237;289;215;3514;3513;0;0;0;0;0;0;34
$1;1;296000;3;0;300;15607;7127;238;289;215;3514;3513;0;0;0;0;0;0;47
$1;1;297000;3;0;300;15607;7128;238;289;215;3515;3514;0;0;0;0;0;0;39
$1;1;298000;3;0;299;15607;7128;239;289;215;3515;3515;0;0;0;0;0;0;41
$1;1;299000;3;0;298;15606;7129;240;289;215;3515;3516;0;0;0;0;0;0;36
$1;1;300000;3;0;299;15606;7132;241;289;215;3516;3516;0;0;0;0;0;0;44
$1;1;301000;3;0;300;15607;7133;242;289;214;3517;3517;0;0;0;0;0;0;46
$1;1;302000;3;0;300;15606;7135;243;289;214;3518;3517;0;0;0;0;0;0;36
$1;1;303000;3;0;300;15607;7136;243;289;214;3518;3518;0;0;0;0;0;0;40
