$1;1;0;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;5;5027;12;0;0;0;0;0;0;0;0;0;-16;1504;0
$1;1;6;5027;9;0;0;0;0;0;0;0;0;0;-5;1505;0
$1;1;7;5027;12;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;8;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;9;5027;9;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;10;5027;11;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;11;5027;11;0;0;0;0;0;0;0;0;0;-4;1504;0
$1;1;12;5027;13;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;13;5027;11;0;0;0;0;0;0;0;0;0;-3;1504;0
$1;1;14;5027;13;0;0;0;0;0;0;0;0;0;-4;1505;0
$1;1;15;5027;11;0;0;0;0;0;0;0;0;0;-6;1505;0
$1;1;16;5027;12;0;0;0;0;0;0;0;0;0;-5;1504;0
$1;1;17;5024;13;0;0;0;0;0;0;0;0;0;-3;1504;0
$1;1;18;5022;10;0;0;0;0;0;0;0;0;0;-3;1499;0
$1;1;19;5018;12;0;0;0;0;0;0;0;0;0;-7;1499;0
$1;1;20;5024;12;0;0;0;0;0;0;0;0;0;-7;1500;0
$1;1;21;5027;10;0;0;0;0;0;0;0;0;0;-5;1505;0
$1;1;22;5027;13;0;0;0;0;0;0;0;0;0;-4;1505;0
$1;1;23;5027;12;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;24;5027;12;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;25;5027;13;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;26;5027;12;0;0;0;0;0;0;0;0;0;-1;1505;0
$1;1;27;5027;10;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;28;5027;12;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;29;5027;9;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;30;5027;12;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;31;5027;12;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;32;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;33;5027;12;0;0;0;0;0;0;0;0;0;-1;1505;0
$1;1;34;5027;12;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;35;5027;12;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;36;5027;12;0;0;0;0;0;0;0;0;0;0;1505;0
$1;1;37;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;38;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;39;5027;11;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;40;5027;9;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;41;5027;11;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;42;5027;7;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;43;5027;10;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;44;5027;13;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;45;5027;12;0;0;0;0;0;0;0;0;0;1;1500;0
$1;1;46;5027;10;0;0;0;0;0;0;0;0;0;1;1502;0
$1;1;47;5027;9;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;48;5027;10;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;49;5027;11;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;50;5027;12;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;51;5027;10;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;52;5027;12;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;53;5027;11;0;0;0;0;0;0;0;0;0;2;1507;0
$1;1;54;5027;8;0;0;0;0;0;0;0;0;0;1;1507;0
$1;1;55;5027;8;0;0;0;0;0;0;0;0;0;2;1507;0
$1;1;56;5027;12;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;57;5027;11;0;0;0;0;0;0;0;0;0;1;1500;0
$1;1;58;5027;12;0;0;0;0;0;0;0;0;0;1;1504;0
