$1;1;0;5026;-2;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;5;5027;-1;0;0;0;0;0;0;0;0;0;-11;1504;0
$1;1;6;5027;-1;0;0;0;0;0;0;0;0;0;-9;1505;0
$1;1;7;5027;-1;0;0;0;0;0;0;0;0;0;-7;1504;0
$1;1;8;5027;0;0;0;0;0;0;0;0;0;0;-4;1505;0
$1;1;9;5027;-2;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;10;5027;-1;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;11;5027;-1;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;12;5027;-2;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;13;5027;-1;0;0;0;0;0;0;0;0;0;0;1505;0
$1;1;14;5027;-1;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;15;5027;-2;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;16;5027;-1;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;17;5027;-2;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;18;5027;-2;0;0;0;0;0;0;0;0;0;1;1505;0
$1;1;19;5027;-1;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;20;5027;-1;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;21;5027;-1;0;0;0;0;0;0;0;0;0;2;1502;0
$1;1;22;5027;-1;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;23;5027;-2;0;0;0;0;0;0;0;0;0;3;1499;0
$1;1;24;5027;-3;0;0;0;0;0;0;0;0;0;1;1500;0
$1;1;25;5027;-3;0;0;0;0;0;0;0;0;0;-3;1500;0
$1;1;26;5027;-2;0;0;0;0;0;0;0;0;0;-3;1505;0
$1;1;27;5027;-2;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;28;5027;-2;0;0;0;0;0;0;0;0;0;0;1505;0
$1;1;29;5027;-1;0;0;0;0;0;0;0;0;0;0;1504;0
$1;1;30;5027;-4;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;31;5027;0;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;32;5027;-1;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;33;5027;-4;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;34;5027;-1;0;0;0;0;0;0;0;0;0;2;1505;0
$1;1;35;5027;-1;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;36;5027;-3;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;37;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;38;5027;-3;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;39;5027;-1;0;0;0;0;0;0;0;0;0;2;1505;0
$1;1;40;5027;-3;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;41;5027;-1;0;0;0;0;0;0;0;0;0;3;1507;0
$1;1;42;5027;-2;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;43;5027;-3;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;44;5027;-1;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;45;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;46;5027;-4;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;47;5027;-4;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;48;5027;-2;0;0;0;0;0;0;0;0;0;4;1504;0
$1;1;49;5027;-1;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;50;5027;-3;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;51;5027;-5;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;52;5027;-3;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;53;5027;-3;0;0;0;0;0;0;0;0;0;2;1505;0
$1;1;54;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;55;5027;-3;0;0;0;0;0;0;0;0;0;4;1504;0
$1;1;56;5027;-5;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;57;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;58;5027;-4;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;59;5027;-3;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;62;5027;-5;0;0;0;0;0;0;0;0;0;3;1505;0
$1;1;63;5027;-7;0;0;0;0;0;0;0;0;0;-1;1504;0
$1;1;64;5027;-4;0;0;0;0;0;0;0;0;0;-2;1504;0
$1;1;65;5026;-4;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;66;5027;-4;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;67;5026;-4;0;0;0;0;0;0;0;0;0;1;1504;0
$1;1;68;5026;-4;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;69;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
$1;1;70;5027;-5;0;0;0;0;0;0;0;0;0;2;1504;0
$1;1;71;5027;-2;0;0;0;0;0;0;0;0;0;3;1500;0
$1;1;72;5027;-4;0;0;0;0;0;0;0;0;0;4;1500;0
$1;1;73;5027;-5;0;0;0;0;0;0;0;0;0;4;1502;0
$1;1;74;5027;-4;0;0;0;0;0;0;0;0;0;3;1504;0
