Timer1,Timer2,Volt1,Volt2,Temp1(C),TELEM_0,AIL,ELE,THR,RUD,AUX4,AUX5,RUD_DR0,RUD_DR1,ELE_DR0,ELE_DR1,AIL_DR0,AIL_DR1,GEAR0,GEAR1,MIX0,MIX1,MIX2,FMODE0,FMODE1,FMODE2,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Virt1,Virt2,Latitude,Longitude,Altitude(m),Velocity(m/s),GPSTime
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.000,0.000,00:00:00 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,000 00 00.000,000 00 00.000,0.067,0.015,00:00:15 2000-00-00
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.076,487.500,0.000,13:05:37 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.405,0.015,13:05:47 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-3,-125,0,37,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.076,487.500,0.010,13:05:39 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.671,0.015,13:05:47 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.076,487.600,0.020,13:05:41 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.673,0.031,13:05:47 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.076,487.600,0.020,13:05:43 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.775,0.031,13:05:47 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.070,487.700,0.030,13:05:45 2017-08-15
00:00,169:18,5.5,12.4,50,0,0,-1,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,0,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.901,0.031,13:05:47 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-3,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-4,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.070,487.700,0.020,13:05:47 2017-08-15
00:00,169:18,5.3,12.4,51,0,54,-6,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-16,34,-125,0,47,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.079,487.775,0.031,13:05:63 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,3,-100,1,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-10,-21,-125,1,19,-100,-100,0,0,0,0,0,047 30 15.954,008 23 02.070,487.700,0.030,13:05:49 2017-08-15
00:00,169:18,5.5,12.4,51,0,-1,-42,-100,0,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-44,-21,-125,0,18,-100,-100,0,0,0,0,0,047 30 15.960,008 23 02.079,487.893,0.031,13:05:63 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-83,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-104,19,-100,-100,0,0,0,0,0,047 30 15.960,008 23 02.070,487.700,0.030,13:05:51 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-2,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-3,19,-100,-100,0,0,0,0,0,047 30 15.960,008 23 02.079,487.803,0.047,13:05:63 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-2,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-3,19,-100,-100,0,0,0,0,0,047 30 15.960,008 23 02.064,487.800,0.040,13:05:53 2017-08-15
