;;;;;;;;;;;;;;;;;0;0;0;1;1;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;TEMPERATURE F1713 ;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;TEMPERATURE;
44347;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;  +0,1;  26;
45375;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,3;  26;
46405;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    1;  -0,1;  26;
47437;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;  -0,3;  26;
48466;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;  +0,3;  26;
49496;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,1;  26;
50526;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;   0,0;  26;
51556;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,1;  26;
52586;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;   0,0;  26;
53617;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,5;  26;
54646;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;   0,0;  26;
55676;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,3;  26;
56705;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,2;  26;
57734;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    2;  +0,4;  26;
58763;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,1;  26;
59792;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,2;  26;
60821;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,1;  26;
61852;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,2;  26;
62881;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,1;  26;
63912;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,1;  26;
64942;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    2;  +0,2;  26;
65973;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    2;   0,0;  26;
67007;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    2;  +0,1;  26;
68035;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    2;  -0,2;  26;
69064;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,3;  26;
70093;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  +0,2;  26;
71124;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;   0,0;  25;
72152;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    2;  -0,2;  25;
73180;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;  -0,1;  25;
74209;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
75238;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;   0,0;  25;
76267;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,6;3;    1;   0,0;  25;
77297;3,7;-4,0;-135,0;4,9;-6,8;-71,1;71,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-98,4;0,0;  8,0; 16,5;3;    1;  -0,1;  25;
78340;3,7;-1,9;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-96,9;0,0;  8,0; 16,5;3;    1;  +0,1;  25;
79370;3,7;-1,9;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    1;  +0,2;  25;
80423;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
81452;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    1;  +0,2;  25;
82481;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    2;  +0,1;  25;
83512;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    2;  +0,2;  25;
84542;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    2;   0,0;  25;
85572;3,7;-1,3;-100,0;0,4;0,1;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,5;3;    2;  -0,2;  25;
86600;3,7;-1,3;-100,0;0,4;0,1;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,5;3;    1;   0,0;  25;
87629;3,7;-1,3;-100,0;0,4;0,1;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    2;  +0,1;  25;
88657;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    2;   0,0;  25;
89689;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,6;3;    1;  -0,3;  25;
90719;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,5;3;    1;  +0,3;  25;
91748;3,7;-1,3;-100,0;0,4;0,3;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-82,0;0,0;  8,0; 16,5;3;    2;  +0,2;  25;
92777;3,9;-1,3;-100,0;0,4;0,3;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-77,7;0,0;  8,0; 16,5;3;    2;   0,0;  25;
93806;3,7;-1,3;-100,0;0,1;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;  8,0; 16,6;3;    2;   0,0;  25;
94836;3,7;-1,3;-100,0;0,3;0,1;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    2;   0,0;  25;
95876;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    2;   0,0;  25;
96906;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    2;   0,0;  25;
97935;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,3;  25;
98964;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
99993;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,2;  25;
101038;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
102067;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,3;  25;
103096;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
104125;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
105153;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,1;  25;
106190;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,1;  25;
