;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;5;6;7;8;9;9;9;12;13;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;TEMPERATURE F1713 ;TEMPERATURE F1713 ;TEMPERATURE F1713 ;TEMPERATURE F1713 ;CURRENT F1678;CURRENT F1678;CURRENT F1678;TEMPERATURE F1713 ;RPM SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;CURRENT;VOLTAGE;CAPACITY;TEMPERATURE;ROTATION;
1885;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  35;     0;
1989;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  35;     0;
2094;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  35;     0;
2199;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  33;     0;
2304;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  33;     0;
2409;0,0;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  33;     0;
2515;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  33;     0;
2620;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  32;     0;
2724;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;     0;  32;  40;   0;   0;   0,3;  0,0;     0;  32;     0;
2828;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,0;     0;   102;  32;  40;   0;   0;   0,3;  0,0;     0;  31;     0;
2932;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,0;     0;   102;  32;  40;   0;   0;   0,3;  0,0;     0;  31;     0;
3036;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;   102;  32;  40;   0;   5;   0,3;  0,0;     0;  31;     0;
3140;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;   102;  32;  41;   0;   5;   0,3;  0,0;     0;  35;     0;
3244;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   5;   0,3;  0,0;     0;  35;     0;
3349;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   5;   0,3;  0,0;     0;  34;     0;
3455;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   5;   0,3;  0,0;     0;  34;     0;
3560;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,1;     0;   102;  31;  41;   0;   6;   0,3;  0,0;     0;  39;     0;
3664;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,0;     0;   102;  31;  41;   0;   6;   0,3;  0,0;     0;  39;     0;
3768;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;   102;  32;  41;   0;   6;   0,3;  0,0;     0;  39;     0;
3872;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   6;   0,3;  0,0;     0;  38;     0;
3976;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   6;   0,3;  0,0;     0;  37;     0;
4081;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   7;   0,3;  0,0;     0;  36;     0;
4186;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,1;     0;   102;  32;  41;   0;   7;   0,3;  0,0;     0;  36;     0;
4291;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   0,0; 50,0;     0;   102;  32;  41;   0;   7;   0,3;  0,0;     0;  42;     0;
4397;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,0;     0;   102;  32;  41;   0;   7;   0,3;  0,0;     0;  40;     0;
4501;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   0,0; 50,0;     0;   102;  32;  41;   0;   7;   0,3;  0,0;     0;  40;     0;
4605;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   102;  32;  41;   0;   8;   0,3;  0,0;     0;  39;     0;
4709;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   102;  32;  41;   0;   8;   0,3;  0,0;     0;  39;     0;
4813;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   102;  32;  41;   0;   8;   0,3;  0,0;     0;  46;     0;
4920;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   198;  32;  41;   0;   8;   0,3;  0,0;     0;  43;     0;
5057;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   198;  32;  41;   0;   8;   0,3;  0,0;     0;  43;     0;
5163;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;   9;   0,3;  0,0;     0;  49;     0;
5268;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;   9;   0,3;  0,0;     0;  49;     0;
5373;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   198;  32;  41;   0;   9;   0,3;  0,0;     0;  46;     0;
5477;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   198;  32;  41;   0;   9;   0,3;  0,0;     0;  46;     0;
5581;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;  10;   0,3;  0,0;     0;  43;     0;
5686;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   198;  32;  41;   0;  10;   0,3;  0,0;     0;  45;     0;
5790;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,1;     0;   198;  32;  41;   0;  10;   0,3;  0,0;     0;  44;     0;
5895;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,1;     0;   198;  32;  41;   0;  10;   0,3;  0,0;     0;  40;     0;
6001;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   198;  32;  41;   0;  10;   0,3;  0,0;     0;  40;     0;
6105;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   198;  32;  41;   0;  11;   0,3;  0,0;     0;  42;     0;
6209;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   198;  32;  41;   0;  11;   0,3;  0,0;     0;  41;     0;
6313;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   3,0; 50,0;     0;   198;  32;  41;   0;  11;   0,3;  0,0;     0;  45;     0;
6417;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   3,0; 50,0;     0;   198;  32;  41;   0;  11;   0,3;  0,0;     0;  44;     0;
6521;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   198;  32;  41;   0;  11;   0,3;  0,0;     0;  43;     0;
6626;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;  12;   0,3;  0,0;     0;  45;     0;
6732;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;  12;   0,3;  0,0;     0;  44;     0;
6837;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   198;  32;  41;   0;  12;   0,3;  0,0;     0;  43;     0;
6941;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   300;  32;  41;   0;  12;   1,2;  0,0;     0;  47;     0;
7045;0,3;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   4,0; 50,0;     0;   300;  32;  41;   0;  12;   0,3;  0,0;     0;  46;     0;
7149;0,3;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   4,0; 50,0;     0;   300;  32;  41;   0;  13;   0,3;  0,0;     0;  43;     0;
7254;0,3;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   300;  32;  41;   0;  13;   0,3;  0,0;     0;  43;     0;
7358;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   300;  32;  41;   0;  13;   0,4;  0,0;     0;  45;     0;
7463;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,1;     0;   300;  32;  41;   0;  13;   0,3;  0,0;     0;  49;     0;
7569;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   300;  32;  41;   0;  14;   0,3;  0,0;     0;  47;     0;
7674;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   5,0; 50,0;     0;   300;  32;  41;   0;  14;   0,3;  0,0;     0;  52;     0;
7778;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  14;   0,3;  0,0;     0;  56;     0;
7883;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  14;   0,3;  0,0;     0;  57;     0;
7987;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,3;  0,0;     0;  56;     0;
8091;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,3;  0,0;     0;  55;     0;
8195;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,3;  0,0;     0;  52;     0;
8301;0,3;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,3;  0,0;     0;  50;     0;
8406;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,4;  0,0;     0;  53;     0;
8511;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  15;   0,4;  0,0;     0;  53;     0;
8615;0,1;0,0;0,4;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  16;   0,3;  0,0;     0;  51;     0;
8719;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   300;  32;  41;   0;  16;   0,3;  0,0;     0;  45;     0;
8823;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   402;  32;  41;   0;  16;   0,3;  0,0;     0;  44;     0;
8927;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   5,0; 50,0;     0;   402;  32;  41;   0;  16;   0,3;  0,0;     0;  45;     0;
9032;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   6,0; 50,0;     0;   402;  32;  41;   0;  16;   0,3;  0,0;     0;  45;     0;
9137;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   6,0; 50,0;     0;   402;  32;  41;   0;  17;   0,5;  0,0;     0;  45;     0;
9243;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   6,0; 50,0;     0;   402;  32;  41;   0;  17;   0,3;  0,0;     0;  43;     0;
9347;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   6,0; 50,0;     0;   402;  32;  41;   0;  17;   0,3;  0,0;     0;  43;     0;
9451;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   6,0; 50,0;     0;   402;  32;  41;   0;  17;   0,3;  0,0;     0;  48;     0;
9555;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 49,9;     0;   402;  32;  41;   0;  18;   0,3;  0,0;     0;  54;     0;
9659;0,1;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 49,9;     0;   402;  32;  41;   0;  18;   0,3;  0,0;     0;  53;     0;
9763;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   402;  32;  41;   0;  18;   0,3;  0,0;     0;  52;     0;
9868;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   7,0; 50,0;     0;   402;  32;  41;   0;  18;   0,3;  0,0;     0;  49;     0;
9973;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  3,9;3;   7,0; 50,0;     0;   402;  32;  41;   0;  18;   0,3;  0,0;     0;  49;     0;
10078;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   402;  32;  41;   0;  19;   0,3;  0,0;     0;  48;     0;
10184;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   402;  32;  41;   0;  19;   1,3;  0,0;     0;  46;     0;
10289;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   402;  32;  41;   0;  19;   0,4;  0,0;     0;  46;     0;
10393;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   402;  32;  41;   0;  19;   0,3;  0,0;     0;  44;     0;
10497;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   7,0; 50,0;     0;   498;  32;  41;   0;  19;   0,3;  0,0;     0;  44;     0;
10601;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   8,0; 50,0;     0;   498;  32;  41;   0;  20;   0,3;  0,0;     0;  41;     0;
10705;0,0;0,0;0,3;0,0;96,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;  7,9;  4,0;3;   8,0; 50,0;     0;   498;  32;  41;   0;  20;   0,4;  0,0;     0;  40;     0;
