$1;1;43000;3;0;199;12513;7149;16;312;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;44000;3;0;200;12513;7155;16;312;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;45000;3;0;200;12513;7156;17;312;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;46000;3;0;199;12513;7152;18;312;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;47000;3;0;199;12513;7156;18;312;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;48000;3;0;200;12513;7158;19;312;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;49000;3;0;199;12514;7155;19;312;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;50000;3;0;200;12513;7159;20;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;51000;3;0;200;12513;7159;20;315;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;52000;3;0;199;12513;7158;21;315;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;53000;3;0;200;12513;7161;21;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;54000;3;0;200;12513;7160;22;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;55000;3;0;199;12514;7158;23;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;56000;3;0;199;12513;7161;23;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;57000;3;0;200;12513;7165;24;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;58000;3;0;200;12514;7162;24;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;59000;3;0;199;12513;7160;25;315;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;60000;3;0;199;12513;7165;25;315;0;0;0;0;0;0;0;0;0;0;0;42
$1;1;61000;3;0;200;12513;7168;26;315;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;62000;3;0;200;12514;7169;26;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;63000;3;0;199;12514;7165;27;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;64000;3;0;199;12513;7168;28;315;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;65000;3;0;200;12513;7171;28;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;66000;3;0;199;12513;7170;29;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;67000;3;0;200;12513;7172;29;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;68000;3;0;200;12513;7171;30;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;69000;3;0;199;12513;7170;30;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;70000;3;0;200;12513;7175;31;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;71000;3;0;199;12514;7172;31;315;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;72000;3;0;200;12513;7175;32;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;73000;3;0;200;12513;7175;33;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;74000;3;0;199;12513;7175;33;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;75000;3;0;200;12513;7179;34;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;76000;3;0;199;12513;7177;34;315;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;77000;3;0;199;12513;7181;35;315;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;78000;3;0;200;12513;7184;35;315;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;79000;3;0;200;12513;7185;36;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;80000;3;0;200;12513;7185;36;315;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;81000;3;0;200;12513;7186;37;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;82000;3;0;200;12513;7186;38;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;83000;3;0;200;12513;7186;38;315;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;84000;3;0;199;12513;7186;39;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;85000;3;0;199;12513;7188;39;315;0;0;0;0;0;0;0;0;0;0;0;47
$1;1;86000;3;0;200;12513;7191;40;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;87000;3;0;200;12513;7194;40;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;88000;3;0;200;12513;7194;41;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;89000;3;0;200;12513;7194;41;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;90000;3;0;199;12513;7194;42;315;0;0;0;0;0;0;0;0;0;0;0;42
$1;1;91000;3;0;199;12513;7195;43;315;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;92000;3;0;199;12513;7199;43;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;93000;3;0;200;12513;7200;44;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;94000;3;0;199;12514;7198;44;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;95000;3;0;199;12513;7204;45;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;96000;3;0;200;12513;7207;45;315;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;97000;3;0;200;12513;7209;46;315;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;98000;3;0;199;12513;7210;46;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;99000;3;0;196;12513;7202;47;315;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;100000;3;0;194;12513;7196;47;315;0;0;0;0;0;0;0;0;0;0;0;24
$1;1;101000;3;0;194;12513;7200;48;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;102000;3;0;194;12513;7202;49;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;103000;3;0;194;12513;7203;49;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;104000;3;0;192;12514;7200;50;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;105000;3;0;191;12514;7200;50;315;0;0;0;0;0;0;0;0;0;0;0;21
$1;1;106000;3;0;189;12515;7200;51;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;107000;3;0;188;12515;7200;51;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;108000;3;0;187;12515;7200;52;315;0;0;0;0;0;0;0;0;0;0;0;28
$1;1;109000;3;0;186;12514;7199;52;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;110000;3;0;185;12514;7200;53;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;111000;3;0;184;12515;7200;53;315;0;0;0;0;0;0;0;0;0;0;0;22
$1;1;112000;3;0;184;12515;7200;54;315;0;0;0;0;0;0;0;0;0;0;0;18
$1;1;113000;3;0;183;12515;7200;54;315;0;0;0;0;0;0;0;0;0;0;0;20
$1;1;114000;3;0;182;12516;7201;55;315;0;0;0;0;0;0;0;0;0;0;0;17
$1;1;115000;3;0;181;12516;7200;55;315;0;0;0;0;0;0;0;0;0;0;0;18
$1;1;116000;3;0;180;12516;7200;56;315;0;0;0;0;0;0;0;0;0;0;0;19
$1;1;117000;3;0;179;12516;7200;56;315;0;0;0;0;0;0;0;0;0;0;0;20
$1;1;118000;3;0;179;12517;7200;57;315;0;0;0;0;0;0;0;0;0;0;0;27
$1;1;119000;3;0;177;12517;7200;57;315;0;0;0;0;0;0;0;0;0;0;0;20
$1;1;120000;3;0;175;12517;7200;58;315;0;0;0;0;0;0;0;0;0;0;0;19
$1;1;121000;3;0;174;12517;7199;58;315;0;0;0;0;0;0;0;0;0;0;0;16
$1;1;122000;3;0;173;12517;7199;59;315;0;0;0;0;0;0;0;0;0;0;0;21
$1;1;123000;3;0;171;12517;7199;59;315;0;0;0;0;0;0;0;0;0;0;0;22
$1;1;124000;3;0;170;12516;7199;60;315;0;0;0;0;0;0;0;0;0;0;0;27
$1;1;125000;3;0;169;12517;7200;60;315;0;0;0;0;0;0;0;0;0;0;0;16
$1;1;126000;3;0;168;12517;7200;60;315;0;0;0;0;0;0;0;0;0;0;0;18
$1;1;127000;3;0;167;12517;7200;61;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;128000;3;0;166;12517;7200;61;315;0;0;0;0;0;0;0;0;0;0;0;19
$1;1;129000;3;0;166;12517;7200;62;315;0;0;0;0;0;0;0;0;0;0;0;17
$1;1;130000;3;0;165;12517;7200;62;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;131000;3;0;164;12517;7201;63;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;132000;3;0;163;12518;7202;63;315;0;0;0;0;0;0;0;0;0;0;0;18
$1;1;133000;3;0;161;12517;7201;64;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;134000;3;0;159;12518;7200;64;315;0;0;0;0;0;0;0;0;0;0;0;24
$1;1;135000;3;0;158;12518;7199;65;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;136000;3;0;156;12518;7199;65;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;137000;3;0;154;12518;7199;65;315;0;0;0;0;0;0;0;0;0;0;0;20
$1;1;138000;3;0;153;12518;7199;66;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;139000;3;0;152;12518;7200;66;315;0;0;0;0;0;0;0;0;0;0;0;28
$1;1;140000;3;0;151;12518;7200;67;315;0;0;0;0;0;0;0;0;0;0;0;16
$1;1;141000;3;0;150;12518;7200;67;315;0;0;0;0;0;0;0;0;0;0;0;16
$1;1;142000;3;0;148;12518;7200;67;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;143000;3;0;147;12519;7201;68;315;0;0;0;0;0;0;0;0;0;0;0;27
$1;1;144000;3;0;146;12519;7201;68;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;145000;3;0;145;12519;7202;69;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;146000;3;0;144;12518;7202;69;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;147000;3;0;142;12519;7200;69;315;0;0;0;0;0;0;0;0;0;0;0;26
$1;1;148000;3;0;140;12520;7200;70;315;0;0;0;0;0;0;0;0;0;0;0;21
$1;1;149000;3;0;138;12520;7200;70;315;0;0;0;0;0;0;0;0;0;0;0;27
$1;1;150000;3;0;137;12520;7199;71;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;151000;3;0;136;12520;7200;71;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;152000;3;0;135;12520;7200;71;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;153000;3;0;134;12520;7200;72;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;154000;3;0;133;12520;7200;72;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;155000;3;0;132;12520;7200;72;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;156000;3;0;130;12520;7201;73;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;157000;3;0;128;12521;7200;73;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;158000;3;0;126;12521;7199;73;315;0;0;0;0;0;0;0;0;0;0;0;21
$1;1;159000;3;0;124;12521;7199;74;315;0;0;0;0;0;0;0;0;0;0;0;17
$1;1;160000;3;0;123;12521;7200;74;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;161000;3;0;122;12522;7200;74;315;0;0;0;0;0;0;0;0;0;0;0;28
$1;1;162000;3;0;120;12522;7200;75;315;0;0;0;0;0;0;0;0;0;0;0;28
$1;1;163000;3;0;120;12522;7200;75;315;0;0;0;0;0;0;0;0;0;0;0;29
$1;1;164000;3;0;118;12522;7200;75;315;0;0;0;0;0;0;0;0;0;0;0;17
$1;1;165000;3;0;117;12521;7201;76;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;166000;3;0;116;12522;7201;76;315;0;0;0;0;0;0;0;0;0;0;0;31
$1;1;167000;3;0;114;12521;7200;76;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;168000;3;0;113;12522;7200;77;315;0;0;0;0;0;0;0;0;0;0;0;20
$1;1;169000;3;0;111;12522;7200;77;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;170000;3;0;110;12522;7200;77;315;0;0;0;0;0;0;0;0;0;0;0;30
$1;1;171000;3;0;108;12522;7200;78;315;0;0;0;0;0;0;0;0;0;0;0;25
$1;1;172000;3;0;107;12522;7200;78;315;0;0;0;0;0;0;0;0;0;0;0;21
$1;1;173000;3;0;105;12523;7200;78;315;0;0;0;0;0;0;0;0;0;0;0;23
$1;1;174000;3;0;104;12522;7199;78;315;0;0;0;0;0;0;0;0;0;0;0;19
$1;1;175000;3;0;103;12523;7200;79;315;0;0;0;0;0;0;0;0;0;0;0;22
$1;1;176000;3;0;101;12524;7200;79;315;0;0;0;0;0;0;0;0;0;0;0;16
$1;1;177000;3;0;100;12525;7200;79;315;0;0;0;0;0;0;0;0;0;0;0;17
$1;1;178000;3;0;99;12525;7200;79;315;0;0;0;0;0;0;0;0;0;0;0;47
$1;1;179000;3;0;98;12525;7201;80;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;180000;3;0;97;12525;7200;80;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;181000;3;0;95;12525;7200;80;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;182000;3;0;94;12525;7200;81;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;183000;3;0;92;12525;7199;81;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;184000;3;0;91;12525;7199;81;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;185000;3;0;90;12526;7199;81;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;186000;3;0;90;12525;7199;81;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;187000;3;0;89;12525;7200;82;315;0;0;0;0;0;0;0;0;0;0;0;42
$1;1;188000;3;0;88;12525;7200;82;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;189000;3;0;87;12526;7201;82;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;190000;3;0;86;12526;7203;82;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;191000;3;0;84;12526;7200;83;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;192000;3;0;82;12526;7199;83;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;193000;3;0;81;12526;7198;83;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;194000;3;0;80;12526;7199;83;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;195000;3;0;79;12526;7199;84;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;196000;3;0;78;12526;7200;84;315;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;197000;3;0;77;12526;7200;84;315;0;0;0;0;0;0;0;0;0;0;0;47
$1;1;198000;3;0;76;12526;7201;84;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;199000;3;0;76;12526;7202;84;317;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;200000;3;0;75;12526;7203;85;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;201000;3;0;74;12526;7201;85;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;202000;3;0;72;12526;7200;85;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;203000;3;0;71;12527;7200;85;315;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;204000;3;0;70;12527;7199;85;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;205000;3;0;69;12527;7199;86;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;206000;3;0;68;12527;7199;86;315;0;0;0;0;0;0;0;0;0;0;0;42
$1;1;207000;3;0;67;12527;7200;86;315;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;208000;3;0;67;12527;7200;86;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;209000;3;0;66;12526;7200;86;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;210000;3;0;65;12527;7200;86;315;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;211000;3;0;64;12527;7200;87;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;212000;3;0;63;12528;7200;87;315;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;213000;3;0;62;12529;7200;87;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;214000;3;0;61;12530;7200;87;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;215000;3;0;60;12529;7200;87;317;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;216000;3;0;60;12528;7200;87;317;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;217000;3;0;59;12528;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;218000;3;0;58;12528;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;219000;3;0;57;12529;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;220000;3;0;57;12528;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;221000;3;0;56;12529;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;222000;3;0;55;12529;7200;88;317;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;223000;3;0;55;12528;7200;89;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;224000;3;0;54;12529;7200;89;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;225000;3;0;53;12529;7199;89;317;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;226000;3;0;52;12528;7199;89;315;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;227000;3;0;52;12529;7200;89;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;228000;3;0;51;12529;7200;89;315;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;229000;3;0;51;12529;7200;89;315;0;0;0;0;0;0;0;0;0;0;0;47
$1;1;230000;3;0;51;12529;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;47
$1;1;231000;3;0;50;12530;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;232000;3;0;49;12530;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;233000;3;0;48;12530;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;234000;3;0;48;12530;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;235000;3;0;47;12530;7199;90;315;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;236000;3;0;46;12530;7199;90;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;237000;3;0;46;12530;7200;90;315;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;238000;3;0;46;12530;7200;91;315;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;239000;3;0;45;12529;7200;91;315;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;240000;3;0;45;12530;7200;91;315;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;241000;3;0;44;12530;7201;91;315;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;242000;3;0;44;12530;7200;91;315;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;243000;3;0;43;12531;7200;91;315;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;244000;3;0;42;12530;7199;91;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;245000;3;0;42;12530;7199;91;317;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;246000;3;0;41;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;247000;3;0;41;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;248000;3;0;41;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;249000;3;0;40;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;41
$1;1;250000;3;0;40;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;251000;3;0;39;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;46
$1;1;252000;3;0;39;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;253000;3;0;39;12530;7201;92;317;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;254000;3;0;38;12530;7201;92;317;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;255000;3;0;37;12530;7200;92;317;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;256000;3;0;37;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;257000;3;0;36;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;258000;3;0;36;12530;7199;93;317;0;0;0;0;0;0;0;0;0;0;0;42
$1;1;259000;3;0;35;12530;7199;93;317;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;260000;3;0;35;12530;7199;93;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;261000;3;0;35;12531;7199;93;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;262000;3;0;35;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;263000;3;0;34;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;264000;3;0;34;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;265000;3;0;34;12530;7200;93;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;266000;3;0;34;12530;7201;94;317;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;267000;3;0;33;12530;7201;94;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;268000;3;0;33;12531;7202;94;317;0;0;0;0;0;0;0;0;0;0;0;43
$1;1;269000;3;0;32;12531;7201;94;317;0;0;0;0;0;0;0;0;0;0;0;40
$1;1;270000;3;0;32;12531;7200;94;317;0;0;0;0;0;0;0;0;0;0;0;33
$1;1;271000;3;0;31;12531;7199;94;317;0;0;0;0;0;0;0;0;0;0;0;32
$1;1;272000;3;0;31;12530;7199;94;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;273000;3;0;30;12530;7199;94;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;274000;3;0;30;12531;7200;94;317;0;0;0;0;0;0;0;0;0;0;0;39
$1;1;275000;3;0;30;12531;7200;94;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;276000;3;0;30;12531;7200;94;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;277000;3;0;30;12531;7200;94;317;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;278000;3;0;29;12531;7200;95;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;279000;3;0;29;12531;7200;95;317;0;0;0;0;0;0;0;0;0;0;0;35
$1;1;280000;3;0;29;12531;7200;95;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;281000;3;0;29;12531;7201;95;317;0;0;0;0;0;0;0;0;0;0;0;37
$1;1;282000;3;0;29;12532;7202;95;317;0;0;0;0;0;0;0;0;0;0;0;38
$1;1;283000;3;0;28;12533;7201;95;317;0;0;0;0;0;0;0;0;0;0;0;36
$1;1;284000;3;0;28;12533;7200;95;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;285000;3;0;27;12532;7200;95;317;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;286000;3;0;27;12532;7199;95;317;0;0;0;0;0;0;0;0;0;0;0;45
$1;1;287000;3;0;27;12532;7199;95;317;0;0;0;0;0;0;0;0;0;0;0;44
$1;1;288000;3;0;26;12532;7199;95;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;289000;3;0;26;12533;7199;95;317;0;0;0;0;0;0;0;0;0;0;0;34
$1;1;290000;3;0;26;12533;7199;95;317;0;0;0;0;0;0;0;0;0;0;0;42
